thread_id,customer_tweet_id,brand_reply_id,customer_text,brand_reply_text,customer_created_at,reply_created_at
552038_552037,552038,552037,So did anyone else wake up with their Iphones turning off every 5 minutes ???? Whats going on with your IOS UPDATES!!!!!??? making me double guess if I should just join the droid family.,Help is here! Please take a look at the following article for steps to resolve this issue and let us know if you have any further questions: https://t.co/osZOKKTalm,Sat Dec 02 15:11:09 +0000 2017,Sat Dec 02 19:41:00 +0000 2017
552040_552039,552040,552039,Wth is thiss!!,"We’d love to help. See our guide here: https://t.co/osZOKKTalm Let’s have you create a backup, disable notifications, and update the software to iOS 11.2. You could then enable notifications after updating. Send us a DM if we can help further. https://t.co/GDrqU22YpT",Sat Dec 02 15:36:45 +0000 2017,Sat Dec 02 19:41:00 +0000 2017
552042_552041,552042,552041,my 4 month old 7 plus quite often has black silicone type stuff coming out of the sides? Can’t be good?!,We'd like to look into this further with you. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,Sat Dec 02 15:32:34 +0000 2017,Sat Dec 02 19:41:00 +0000 2017
552044_552043,552044,552043,"Ooof, . First the root fiasco, and now this 12/2 bug causing my phone to reset every 3 minutes. Rough week. May need to get the testing team back together.",Thanks for letting us know you are having this issue. Follow the steps in this article and let us know how it goes. iPhone unexpectedly restarting: https://t.co/osZOKKTalm,Sat Dec 02 15:32:23 +0000 2017,Sat Dec 02 19:39:28 +0000 2017
552047_552045,552047,552045,like instead of fixing my problem he started asking about my age and my address??? wtf?,"We're sorry to see you had an issue when you contacted our support team. We've received your DM, and will continue to work with you there so we can find you the information you need. https://t.co/GDrqU22YpT",Sat Dec 02 16:07:15 +0000 2017,Sat Dec 02 19:39:28 +0000 2017
552052_552051,552052,552051,needs to get their stuff together! Every update has new glitches! This new one is draining my battery like crazy. I guess it’s an improvement over the freezing screen 😒,We know battery life is important and want to help. DM us about this and we'll go from there. https://t.co/GDrqU22YpT,Sat Dec 02 15:08:29 +0000 2017,Sat Dec 02 19:39:28 +0000 2017
552054_552053,552054,552053,Does anyone know how to fix this I can’t get to an Apple store until tomorrow :(,"We've got you covered. Can you tell us what you mean by ""crashing""? Is it freezing, restarting over and over, shutting off, or something else? If it's restarting over and over, the update to iOS 11.2 should fix it for you: https://t.co/Wc5MHFZb0p",Sat Dec 02 15:07:01 +0000 2017,Sat Dec 02 19:39:27 +0000 2017
552057_552056,552057,552056,My MBP early 2011 died due to graphic and keeps rebooting. I sent it to support in 2015 twice to make sure it does not break due to the graphic chip as I had issue that time but Japan Apple said it was software issue then. Now it’s completely died. What can Apple do,We're happy to look into issues you're experiencing with your MacBook Pro. Please DM us and we'll be happy to look into this with you. https://t.co/GDrqU22YpT,Sat Dec 02 15:32:28 +0000 2017,Sat Dec 02 19:38:55 +0000 2017
552059_552058,552059,552058,My dad’s phone & ipad crashes & we can’t even get through the password. We can’t go in it glitches and doesn’t work!,We see your DM message and we will be responding there shortly.,Sat Dec 02 14:56:54 +0000 2017,Sat Dec 02 19:38:55 +0000 2017
552061_552060,552061,552060,Sooo my phone just gone reboot every minute!? Wtf,"Thanks for reaching out. We know how important it is for your iPhone to work properly, and we'll do our best to get this taken care of. Please work through these steps: https://t.co/aaeYgb1573 and DM us if the issue continues. https://t.co/GDrqU22YpT",Sat Dec 02 15:23:53 +0000 2017,Sat Dec 02 19:38:55 +0000 2017
522978_552062,522978,552062,Thanku prob solved .,We're glad that worked for you. Let us know if you run into any other issues and we'll get to work.,Sat Dec 02 15:21:22 +0000 2017,Sat Dec 02 19:38:26 +0000 2017
552064_552063,552064,552063,my phone has been crashing every 5 min since I woke up this morning. I turned it off for a while and its still doing this. I don't need this stress in my life rn pls send help,"We rely on our iPhone as well, and we'll gladly help out. First, we want to make sure you have your iPhone backed up to iCloud or iTunes. Next, you can follow the steps in this support article to address the issue you're facing: https://t.co/Wc5MHFZb0p",Sat Dec 02 15:06:54 +0000 2017,Sat Dec 02 19:38:26 +0000 2017
552070_552069,552070,552069,"with the microphone on whiled screen recording with the latest update, my recordings have no sound....","Let's check that out for you. Can you tell which iOS version you're running? We ask because we released an update earlier today. Also, are there any issues with the microphone in other apps?",Sat Dec 02 14:31:48 +0000 2017,Sat Dec 02 19:38:00 +0000 2017
552072_552071,552072,552071,It is so hard to play with this update shutting the game off after a minute of not touching the screen now 😫😫 #yesistillplaysometimes,We'd like to help. Is your iPhone going to sleep or is something else happening? Please shoot us a DM. https://t.co/GDrqU22YpT,Sat Dec 02 15:18:35 +0000 2017,Sat Dec 02 19:38:00 +0000 2017
552074_552073,552074,552073,literally trash iOS. Phone shuts off randomly. Deleted tons of contacts. Doesn’t get service randomly. I think it’s time to go to,Let's look into those issues. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,Sat Dec 02 15:29:50 +0000 2017,Sat Dec 02 19:38:00 +0000 2017
552076_552075,552076,552075,.been on a call with your for 120 mins and still the issue is not resolved. Call auto disconnected. Thanks for the help,We want to help. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,Sat Dec 02 15:14:39 +0000 2017,Sat Dec 02 19:37:27 +0000 2017
552078_552077,552078,552077,I've updated to the lates iOS and this morning my phone is acting crazy. It keeps closing out and making me sign back in. I've shutdown three times and the problem is still there. Please look into this. Pic of screen attached.,Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,Sat Dec 02 15:14:23 +0000 2017,Sat Dec 02 19:36:31 +0000 2017
552080_552079,552080,552079,"I've never heard of or downloaded ""my media manager"" and don't see it on my phone. Why's it trying to update and how do I get rid of it?","Thank you for reaching out to us. We'd be happy to look into this. Please send us a DM, so we can help further. https://t.co/GDrqU22YpT",Sat Dec 02 15:18:49 +0000 2017,Sat Dec 02 19:36:31 +0000 2017
552082_552081,552082,552081,since this new update my phone is shutting on and off automatically.....help,We'll want to help you with your device. What iOS are you running on your device?,Sat Dec 02 14:32:07 +0000 2017,Sat Dec 02 19:36:31 +0000 2017
552084_552083,552084,552083,how do I enable Apple Pay cash?,"Thanks for reaching out about Apple Pay Cash. Please check our https://t.co/DtZT7rYVIs, for details regarding technical specification and set up. Still have questions? Let us know in DM. We're happy to help. https://t.co/GDrqU22YpT",Sat Dec 02 15:11:27 +0000 2017,Sat Dec 02 19:36:00 +0000 2017
552086_552085,552086,552085,Why does my iPhone keep restarting? More problems with in the last 3 months than in last 8 years with them smh.,We'll do everything that we can to get this taken care of for you. Check this out and let us know if it helps: https://t.co/osZOKKTalm,Sat Dec 02 14:56:06 +0000 2017,Sat Dec 02 19:36:00 +0000 2017
552090_552087,552090,552087,", I have an iPhone 7, just did the update and now my phone keeps shutting off and re-booting itself every time I try to read or do anything on my phone ! Frustrating just started this morning any suggestions ! FYI my son having same issue both of us on a 7","Hi there! Did you both update to iOS 11.2? There are a few more steps to try, if so: https://t.co/osZOKKTalm",Sat Dec 02 15:08:13 +0000 2017,Sat Dec 02 19:35:31 +0000 2017
552089_552091,552089,552091,Yes we did,"Great! You may also need to disable notifications, restart your device, then re-enable those. More info here: https://t.co/osZOKKTalm",Sat Dec 02 21:08:11 +0000 2017,Sat Dec 02 21:45:32 +0000 2017
552092_552093,552092,552093,"So far seems to have worked ! Thanks so much ! my son is working on his phone now , fingers crossed it works","That's great news to hear. If anything comes up on his device, keep us posted and we'll be here to help.",Sat Dec 02 22:19:45 +0000 2017,Sat Dec 02 22:31:31 +0000 2017
552096_552095,552096,552095,Funny how my phone’s been the biggest piece of shit since forced me to update,"We'd like to see how we can help. What are you experiencing with your iPhone since updating? Which iOS version do you have installed? If you prefer, DM us here: https://t.co/GDrqU22YpT",Sat Dec 02 15:07:30 +0000 2017,Sat Dec 02 19:35:31 +0000 2017
552098_552097,552098,552097,"Feeling cheated by . Ever since I hv upgraded my #iPhone5S to #iOS 11, has started getting heated, #SlowingDown, running o/o #battery",We want to help. Please DM us details and let us know what apps are in use when this happens. We'll go from there. https://t.co/GDrqU22YpT,Sat Dec 02 15:16:37 +0000 2017,Sat Dec 02 19:35:00 +0000 2017
552100_552099,552100,552099,Everytime updates my phone gets worse. This is the new problem,Thanks for letting us know. We'd be happy to look into this with you. Would you mind shooting us a DM with any details you have? We'll take it from there. https://t.co/GDrqU22YpT,Sat Dec 02 14:58:30 +0000 2017,Sat Dec 02 19:35:00 +0000 2017
552102_552101,552102,552101,"it's happening to everyone's iPhones haha, apparently it's a notifications bug so I've just put mine on do not disturb.","Check out this article for details on how to resolve the issue without Do Not Disturb. If your iPhone, iPad, or iPod touch unexpectedly restarts: https://t.co/osZOKKTalm",Sat Dec 02 14:26:10 +0000 2017,Sat Dec 02 19:35:00 +0000 2017
552106_552105,552106,552105,Would love to know why my phone has only been off the charger 20 minutes and it’s already dropped 20%,We want to help. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,Sat Dec 02 15:15:26 +0000 2017,Sat Dec 02 19:34:32 +0000 2017
552109_552107,552109,552107,"So, I'm charging my IPAD and it turns on displays that it is indeed charging, it gets to 2% and then the charging icon vanishes and it turns off. HELP!","We're glad to look into this with you. After the iPad unexpectedly quit while charging, did it come back on after being left on the charger after a few more minutes? Were you actively using it when it quit?",Sat Dec 02 14:51:19 +0000 2017,Sat Dec 02 19:34:32 +0000 2017
552108_552110,552108,552110,"I was not actively using it, however it does come back on after about a minute every time it shuts off at 2%.","To clarify, does it always shut down at 2% after being fully charged or does it reach 2% from a discharged state and then shut off? Please let us know in DM. https://t.co/GDrqU22YpT",Sat Dec 02 19:44:03 +0000 2017,Sat Dec 02 21:01:00 +0000 2017
552112_552111,552112,552111,Since the recent iPhone update the typos for voice text and regular text are terrible. Way worse than ever before.,We want to help find the best solution so you can continue to use your iPhone as you expect. DM us if you have installed the iOS 11.2 update and the issue persists. https://t.co/GDrqU22YpT,Sat Dec 02 14:43:44 +0000 2017,Sat Dec 02 19:34:32 +0000 2017
552115_552113,552115,552113,ever since I have done the new software update my battery barely lasts an entire day.....hopefully this is going to be fixed!,We know battery life is important & we'd like to look into this with you. Can you let us know which device you're using? Which iOS version do you have installed?,Sat Dec 02 15:02:25 +0000 2017,Sat Dec 02 19:34:31 +0000 2017
552114_552116,552114,552116,I’m using an iPhone 7 and I just updated to 11.2 this morning,We appreciate those details. Have you noticed a difference in your battery life since updating this morning? Have you had the opportunity to review the suggestions here https://t.co/bivpdfBNJ6 Let's meet up in DM to continue: https://t.co/GDrqU22YpT,Sat Dec 02 20:33:29 +0000 2017,Sat Dec 02 21:21:25 +0000 2017
552118_552117,552118,552117,"So the new iOS 11.2 update is here with Apple Pay but it’s not completely activated for use for everyone. Why?! I need my Apple Pay, today!! (Lol) Can someone help?! #LoyalAppleCustomer #iPhone7Plus #ApplePay","We know how great new features can be. For Apple Pay assistance, please reach out to our Apple Pay Support team here: https://t.co/IBIY3vMgPj They'll be able to help.",Sat Dec 02 15:04:53 +0000 2017,Sat Dec 02 19:34:00 +0000 2017
552120_552119,552120,552119,Hmm. Updated to iOS 11.2 but no option for Apple Pay Cash in “Wallet & Apple Pay” in Settings. How do I enable it?,Thanks for asking about using Apple Pay Cash. We're excited to use it too! It is not yet available. Keep checking our website for an update.,Sat Dec 02 15:14:41 +0000 2017,Sat Dec 02 19:33:30 +0000 2017
552124_552123,552124,552123,": ton technicien qui me parle de baux DHCP alors que je lui parle d’un problème HDCP, on en discute ? En attendant, mon Apple TV doit encore être rebootée tous les jours si je veux une image sur et .",We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Sat Dec 02 15:04:12 +0000 2017,Sat Dec 02 19:33:25 +0000 2017
552126_552125,552126,552125,whyyyyyyyyyyy am I getting iOS updates on a weekly basis?,"It looks like you are running the iOS Beta. If you no longer wish to get Beta update, which is fairly regular, you can unenroll from the program using the process outlined here: https://t.co/rEEDcjXdhp",Sat Dec 02 15:08:18 +0000 2017,Sat Dec 02 19:33:00 +0000 2017
552128_552127,552128,552127,why can't I delete someone from a group mms or sms?,"Hey there, thanks for reaching out to us. Anyone in a group iMessage can add or remove someone from the conversation. You can’t add or remove people from group MMS messages or group SMS messages. Check out this link for more info: https://t.co/zdkcAVkpSV",Sat Dec 02 15:02:45 +0000 2017,Sat Dec 02 19:32:03 +0000 2017
552130_552129,552130,552129,"so you just rushed an update that doesn’t even fixes the battery draining problem, I see you.","If you're running into issues with the battery on your device, we'd like to help you out. Please send a DM to let us know the following: - What version of the iOS you have: - What kind of device do you use: - What issues specifically are you having with the battery: https://t.co/GDrqU22YpT",Sat Dec 02 14:55:49 +0000 2017,Sat Dec 02 19:32:00 +0000 2017
552133_552131,552133,552131,Apple with every single update there's always some glitch. Always! Especially when a more EXPENSIVE phone comes on the market. What about your loyal customers?,"If you are having issues with your iPhone, we'd love to help. Just let us know what's happening and we'll get started working on this together.",Sat Dec 02 14:57:52 +0000 2017,Sat Dec 02 19:31:27 +0000 2017
552132_552134,552132,552134,"Every new screen even before I unlock my phone I get the white screen that says sign in required w email address, place to type password and cancel or continue options. How do I make this ANNOYANCE STOP? Happened before update to iOS11.2 and worse after this update.",Let's meet in DM so that we can gather some additional details to isolate the cause of this issue. Tell us if you're currently signed in to the iCloud setting on your iPhone. https://t.co/GDrqU22YpT,Sun Dec 03 00:45:15 +0000 2017,Sun Dec 03 00:51:28 +0000 2017
552136_552135,552136,552135,bought an i-phone 6s a year and a half ago and can already see it starting to go on the blink. You’ve got this 2 year lifespan on your phones down to a tee I see. A great con 👍🏻,We'd like to know more about the issue you're experiencing. Meet us in DM with additional details to get started: https://t.co/GDrqU22YpT,Sat Dec 02 14:54:42 +0000 2017,Sat Dec 02 19:31:27 +0000 2017
552067_552068,552067,552068,i have ios 11.2 but still no apple pay cash???,"Thank you for taking the time to reach out to us. Please send us a DM, so we can take a closer look. https://t.co/GDrqU22YpT",Sat Dec 02 15:07:07 +0000 2017,Sat Dec 02 19:31:26 +0000 2017
552138_552137,552138,552137,🖕🏼🖕🏼🖕🏼 stop turning my WiFi and Bluetooth on automatically!!!! The battery life on your phones is already horrible,"Hi there! Toggling Bluetooth and Wi-Fi from the Control Center will disconnect you from your current network. To turn those feature off completely, toggle them in Settings. Check out the following article for more information: https://t.co/G7BHuQnDS6",Sat Dec 02 15:00:52 +0000 2017,Sat Dec 02 19:31:00 +0000 2017
552140_552139,552140,552139,Updated to 11.2 but no sign of Apple Pay Cash? In the UK here using iPhone X. why?,"Thanks for reaching out to us. Apple Pay Cash is only available to those who were using it in iOS 11.2 Beta before it went public. We do not have a public release date yet, but keep an eye on our Apple Newsroom here: https://t.co/lSTj2OddQ3",Sat Dec 02 14:41:26 +0000 2017,Sat Dec 02 19:30:37 +0000 2017
552142_552141,552142,552141,im Downloading This 11.2 Beta But It Still Keeps Crashing,We released iOS 11.2 to the public today. We've also put out a guide to helping address this issue: https://t.co/osZOKKTalm,Sat Dec 02 14:43:43 +0000 2017,Sat Dec 02 19:30:32 +0000 2017
552144_552143,552144,552143,just got hung up on after 15 minutes on hold. i was just trying to get a price for a damn battery replacement 🤬🤬🤬,We want to help. Please DM us which model iPhone you have and what country you're in. We'll look into this with you there. https://t.co/GDrqU22YpT,Sat Dec 02 14:54:07 +0000 2017,Sat Dec 02 19:30:32 +0000 2017
552147_552145,552147,552145,Once again another iOS update has left customers with black screens with spinning circles on them every 2 minutes. I can't even send a text without my phone blacking out! 11.2 update not even available yet. Brilliant.,"We know you want to get your device working properly again. Try to back up & follow these steps to resolve it: https://t.co/osZOKKTalm If you continue to experience this issue or run into questions, DM us. We'll be here for you. https://t.co/GDrqU22YpT",Sat Dec 02 14:56:06 +0000 2017,Sat Dec 02 19:30:32 +0000 2017
552146_552148,552146,552148,I would like iOS 11.2 to be available to download because apparently that’s the only way to fix it,Is your device connected to Wi-Fi currently? Let us know in DM. https://t.co/GDrqU22YpT,Sat Dec 02 22:45:39 +0000 2017,Sat Dec 02 22:52:57 +0000 2017
552150_552149,552150,552149,"I just updates do iOS 11.2, no Apple Pay cash card available. Is it not TRULY available yet?",We can help sort this out. Let's pair up in DM to take a closer look. https://t.co/GDrqU22YpT,Sat Dec 02 15:01:29 +0000 2017,Sat Dec 02 19:29:52 +0000 2017
552152_552151,552152,552151,downloaded 11.2 this morning and was super excited to set up Apple Pay cash. Only to see that it’s not working!! 😢 Any idea what’s going on with that??,We're here to help. Which device are you using iOS 11.2 on? What happens when you try to use Apple Pay Cash?,Sat Dec 02 14:26:49 +0000 2017,Sat Dec 02 19:29:25 +0000 2017
552154_552153,552154,552153,Has anyone received strange emails from “AppleID” that someone logged into your iCloud from a country you’ve never even been to? I received an email but just looks too strange! I changed my pw but now I’m scared!,Thanks for reaching out to us. We’ve received your DM and will continue with you there. Our response will arrive shortly.,Sat Dec 02 15:03:55 +0000 2017,Sat Dec 02 19:29:25 +0000 2017
552156_552155,552156,552155,is anybody else's phone restarting every few seconds? what's going on how do i fix this,"We've got steps to solve that restart issue on your iPhone. Let's start by backing up your iPhone with these steps: https://t.co/4f8hwT5to6, then use these steps to update to iOS 11.2: https://t.co/osZOKKTalm Let us know in DM if those don't help. https://t.co/GDrqU22YpT",Sat Dec 02 15:04:43 +0000 2017,Sat Dec 02 19:28:54 +0000 2017
552159_552158,552159,552158,"I’m sorry, but exactly HOW is this “not enough storage”, again??",We'd love to help you. Please follow the steps here to manage your storage: https://t.co/n6IiYDL98o,Sat Dec 02 14:47:47 +0000 2017,Sat Dec 02 19:28:54 +0000 2017
517193_552160,517193,552160,I factory reset my phone and restored it via iTunes with a backup last night but it's still in a restart loop,"We'd suggest following the steps here to resolve the issue. Be sure to back up your device before updating: https://t.co/osZOKKTalm If you need further assistance, let us know.",Sat Dec 02 14:54:16 +0000 2017,Sat Dec 02 19:28:54 +0000 2017
552162_552161,552162,552161,Did the last update destroy anyone else’s phone? Mine turns off every ten minutes now and none of my alarms went of this morning......,We want to help. Please back up your iPhone and update to iOS 11.2. Test your iPhone out after that and let us know if the issues are resolved. Backup and update iOS: https://t.co/osZOKKTalm,Sat Dec 02 14:54:29 +0000 2017,Sat Dec 02 19:28:00 +0000 2017
552164_552163,552164,552163,Is anyone else’s iPhone spontaneously crashing and restarting this morning?,"We've got steps to solve that restart issue on your iPhone. Let's start by backing up your iPhone with these steps: https://t.co/4f8hwTn4fE, then use these steps to update to iOS 11.2: https://t.co/osZOKKByWM Let us know in DM if those don't help. https://t.co/GDrqU2kzhr",Sat Dec 02 14:48:00 +0000 2017,Sat Dec 02 19:28:00 +0000 2017
552166_552165,552166,552165,Yo what’s up with my music pausing any time I open an app and it pausing again without warning ? Just updated to iOS 11.2 thinking that would fix it..,We'd be happy to help out. Are you listening to the Apple Music app or some other 3rd-party app? It is expected behavior when opening certain audio apps like iBooks. Tell us in a DM. https://t.co/GDrqU22YpT,Sat Dec 02 14:41:43 +0000 2017,Sat Dec 02 19:27:32 +0000 2017
552168_552167,552168,552167,جوالي الايفون 6 وجوال زوجتي ايفون 7 صاروا بيطفوا ويشتغلوا فجأة ايش الحل ؟ #iphone,We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Sat Dec 02 15:00:24 +0000 2017,Sat Dec 02 19:27:00 +0000 2017
552175_552174,552175,552174,"My iphone 8 plus keeps doing ""mini-resets"" making it completely useless. Has been doing it for about the last two hours. What needs to happen?","That's not the experience we want you to have with your iPhone and we want to help. To begin, let us know what the current iOS version is displaying when you go to Settings > General > About",Sat Dec 02 14:28:20 +0000 2017,Sat Dec 02 19:26:00 +0000 2017
552177_552176,552177,552176,"hey i can’t change my country unless I spend my credit but I only have $0.02, what do I do? I can’t purchase anything with it??",We'd like to get you to the right place for assistance. Reach out to our iTunes Store Support Team here: https://t.co/SDIe7UiyJN,Sat Dec 02 14:37:22 +0000 2017,Sat Dec 02 19:25:38 +0000 2017
552180_552179,552180,552179,"Woke up to new iPhone X restarting every two minutes... new iOS update out, hoping it's just a terribly planned forced upgrade",We're sorry to hear you're having issues with your device restarting. Give this a try: https://t.co/osZOKKTalm,Sat Dec 02 14:42:24 +0000 2017,Sat Dec 02 19:25:00 +0000 2017
552182_552181,552182,552181,"wollte heute einen gekauften Song auf meinen Computer runterladen und kriege diese Meldungen, ich benutze meine AppleIDschon immer nur mit diesem PC und meinem iPhone, wie behebe ich das Problem?",We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Sat Dec 02 14:37:41 +0000 2017,Sat Dec 02 19:25:00 +0000 2017
552185_552184,552185,552184,"eres una mierda hay problemas de reinicio con #iOS11 la versión 1.2 me fregaste mi día pendejos. Me dices actualiza, pero como mierda actualizo si se reinicia cada 30 segundos",We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Sat Dec 02 14:40:23 +0000 2017,Sat Dec 02 19:24:28 +0000 2017
552187_552186,552187,552186,"I'm so frustrated! I have the same crashing bug as mentioned by others, but it crashes so frequently, I can't even try the fixes recommended. AWFUL! No one answering on the support line! HELP!",We want to help! Please take a look at the following article for steps to resolve this issue and let us know if you have any further questions: https://t.co/osZOKKTalm,Sat Dec 02 14:27:54 +0000 2017,Sat Dec 02 19:24:01 +0000 2017
552189_552188,552189,552188,my iPhone 7 is turning on and off non stop i don’t understand why,"We’d love to help. See our guide here: https://t.co/osZOKKTalm Let’s have you create a backup, disable notifications, and update the software to iOS 11.2. You could then enable notifications after updating. Please send us a DM if the issue persists after updating. https://t.co/GDrqU22YpT",Sat Dec 02 14:40:36 +0000 2017,Sat Dec 02 19:24:00 +0000 2017
552191_552190,552191,552190,this is normal? #iphone7 #iOS11.1.2,Having your device working as expected is important. We'd be happy to look into this with you. We've recently released an update to iOS 11.2 We'd like you to update your device to this iOS and let us know if the issue persist.,Sat Dec 02 14:29:19 +0000 2017,Sat Dec 02 19:23:29 +0000 2017
552193_552192,552193,552192,my phone keeps restarting repeatedly. If this is a IOS bug issue pls fix it. Can’t do anything on my phone,"You're in the right place for help. Let’s make sure you have a backup, then follow the steps in this article, which includes updating to iOS version 11.2: https://t.co/osZOKKTalm If you have any questions, let us know.",Sat Dec 02 14:30:10 +0000 2017,Sat Dec 02 19:23:28 +0000 2017
552195_552194,552195,552194,Problems with #iPhone #iOS11 #automaticreset #iosupdate any help?,We'd love to help. DM us what iOS version you're on.,Sat Dec 02 14:20:26 +0000 2017,Sat Dec 02 19:23:00 +0000 2017
552198_552197,552198,552197,my iPhone is in the fritz please help me fix it! It randomly kicks me out of whatever app I’m on to this black loading screen then kicks me to my lock screen,Thanks for contacting us. We know how important it is to have a reliable iPhone. We recommend backing up your device and following the steps here: https://t.co/osZOKKTalm This will walk you through backing up your device: https://t.co/4f8hwT5to6,Sat Dec 02 14:23:18 +0000 2017,Sat Dec 02 19:23:00 +0000 2017
509517_552201,509517,552201,"Screw the unicorn, why does my phone keep crashing? Unacceptable!",We know how important it is to be able to use your device as you expect. DM us what iOS version you're on. https://t.co/GDrqU22YpT,Sat Dec 02 14:19:55 +0000 2017,Sat Dec 02 19:22:30 +0000 2017
552203_552202,552203,552202,why does my iPhone autocorrect it to I.T? This is ridiculous,Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,Sat Dec 02 14:35:19 +0000 2017,Sat Dec 02 19:22:30 +0000 2017
552205_552204,552205,552204,"ApplePay isn’t accepting my home address on certain apps, and the app creator says the bug isn’t on their end.",Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,Sat Dec 02 14:22:48 +0000 2017,Sat Dec 02 19:22:29 +0000 2017
552207_552206,552207,552206,"Ahora qué pasa, o me quedo sin el ordenador que pagué hace tres años o pago 521€ por arreglar una pantalla que haya decidido romperse porque si... No veáis la rabia que tengo ahora mismo. 😡🤬😤",We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Sat Dec 02 14:33:35 +0000 2017,Sat Dec 02 19:22:29 +0000 2017
552211_552210,552211,552210,"There's a problem with the weather and the problem is that the jugular did not read the weather until you enter the application this problem in all versions of iOS 11 and I was hoping it would solve the problem, but to no avail.",We'd like to help with this. Let us know which device you're using and the exact version of iOS 11 installed via DM. We'll go from there. https://t.co/GDrqU22YpT,Sat Dec 02 14:20:46 +0000 2017,Sat Dec 02 19:21:38 +0000 2017
552213_552212,552213,552212,is there a way to reset my password immediately? It says I need to wait 24 hours but I need it now...,"We'd like to help you reset the password, if available. First, we want to ensure we have a full understanding of the issue, and password that needs to be reset. Please meet us in DM with more details of the issue, so we may assist. https://t.co/GDrqU22YpT",Sat Dec 02 14:16:52 +0000 2017,Sat Dec 02 19:21:38 +0000 2017
552215_552214,552215,552214,Definitely not seeing the #ApplePayCash update in the #ios11 update. Are the servers up yet?,"DM us using the link below, and we'll check into this with you. https://t.co/GDrqU22YpT",Sat Dec 02 14:17:10 +0000 2017,Sat Dec 02 19:20:56 +0000 2017
552218_552216,552218,552216,Why has #iOS11 made Bluetooth stability on my iPhone 6 rubbish? Is it all in preparation for you to declare that Bluetooth is crap and everyone must upgrade to your new iBeam or iWhatever tech for a fortune? #suspicious,We want to help with your Bluetooth. Can you tell us which iOS version you have? Settings > General > About will tell you.,Sat Dec 02 14:13:49 +0000 2017,Sat Dec 02 19:20:00 +0000 2017
552217_552219,552217,552219,"Hi I’m running a 6 on iOS 11.1.2. It’s been the best phone I’ve ever owned, but since the upgrade to iOS 11 it will randomly drop Bluetooth connections and then immediately reconnect. Never used to do it before - it was rock steady.","Thanks for reaching out, we'll do our best to get your Bluetooth working properly once again. We recently released iOS 11.2, let's start by creating a backup, and updating as explained here: https://t.co/8xihd9VRBM DM us if the issue continues. https://t.co/GDrqU22YpT",Sat Dec 02 19:37:27 +0000 2017,Sat Dec 02 21:05:25 +0000 2017
552221_552220,552221,552220,"ios 11 really sucks i woke up this morning my iphone was so damn hot due too a non stop loops of restarts till battery died i tries to recharge it cannot due to restarts , ios 11 is really shit",Thanks for bringing this to our attention. We recommend that you back up your device and follow the steps that we offer on our article here: https://t.co/osZOKKTalm This article will walk you through backing up your device: https://t.co/4f8hwT5to6,Sat Dec 02 14:15:37 +0000 2017,Sat Dec 02 19:20:00 +0000 2017
552223_552222,552223,552222,I swear sends out a virus bc my phone should not be tripping like this!,We would like to hear more about what is going on. Please send us a DM with details about your issue and we can go from there. https://t.co/GDrqU22YpT,Sat Dec 02 14:07:23 +0000 2017,Sat Dec 02 19:19:32 +0000 2017
552225_552224,552225,552224,I just updated to #iOS 11.2 and my #ApplePay didn’t show up.,"Thanks for reaching out. Are you referring to Apple Pay Cash? If so, let us know in a DM and we'll continue. https://t.co/GDrqU22YpT",Sat Dec 02 14:12:03 +0000 2017,Sat Dec 02 19:19:00 +0000 2017
552228_552227,552228,552227,"...my iPhone X keeps restarting every 20 seconds- Help!!! I read all the postings, but seriously .. fix this","We've got steps to solve that restart issue on your iPhone. Let's start by backing up your iPhone with these steps: https://t.co/4f8hwT5to6, then use these steps to update to iOS 11.2: https://t.co/osZOKKTalm Let us know in DM if those don't help. https://t.co/GDrqU22YpT",Sat Dec 02 14:31:13 +0000 2017,Sat Dec 02 19:18:30 +0000 2017
552230_552229,552230,552229,Think I typed that last tweet 5 times because of,Thanks for letting us know about this issue. Follow the steps in this article and let us know how it goes. iPhone unexpectedly restarting: https://t.co/osZOKKTalm,Sat Dec 02 14:28:55 +0000 2017,Sat Dec 02 19:18:30 +0000 2017
552232_552231,552232,552231,I keep getting pop ups in safari. It keeps taking me to a Walmart gift card website. It has pretty much rendered my safari useless.,Let's get you back to using Safari. What type of device are we working on? Please send us a DM. https://t.co/GDrqU22YpT,Sat Dec 02 14:23:20 +0000 2017,Sat Dec 02 19:18:29 +0000 2017
